MO,DY,HR,ALLSKY_SFC_SW_DWN,SZA
7,3,15,595.7,50.73
7,3,16,395.48,63.09
7,3,17,188.5,75.17
7,3,18,30.09,86.51
7,3,19,0,-999
7,3,20,0,-999
7,3,21,0,-999
7,3,22,0,-999
7,3,23,0,-999
7,4,0,0,-999
7,4,1,0,-999
7,4,2,0,-999
7,4,3,0,-999
7,4,4,7.42,89.23
7,4,5,108.2,80.06
7,4,6,300.37,68.16
7,4,7,503.4,55.9
7,4,8,692.23,43.47
7,4,9,835.94,31.13
7,4,10,928.35,19.53
7,4,11,949.55,11.67
7,4,12,957.16,15.41
7,4,13,892.66,26.15
7,4,14,759.76,38.3
7,4,15,590.03,50.74
7,4,16,387.75,63.1
7,4,17,181.48,75.18
7,4,18,29.25,86.52
7,4,19,0,-999
7,4,20,0,-999
7,4,21,0,-999
7,4,22,0,-999
7,4,23,0,-999
7,5,0,0,-999
7,5,1,0,-999
7,5,2,0,-999
7,5,3,0,-999
7,5,4,7.3,89.26
7,5,5,100.28,80.15
7,5,6,275.84,68.24
7,5,7,467.3,55.98
7,5,8,647.47,43.55
7,5,9,829.66,31.22
7,5,10,899.79,19.62
7,5,11,889.44,11.77
7,5,12,885.27,15.45
7,5,13,829.88,26.16
7,5,14,689.53,38.31
7,5,15,536.68,50.74
7,5,16,363.44,63.11
7,5,17,168.6,75.2
7,5,18,27.01,86.54
7,5,19,0,-999
7,5,20,0,-999
7,5,21,0,-999
7,5,22,0,-999
7,5,23,0,-999
7,6,0,0,-999
7,6,1,0,-999
7,6,2,0,-999
7,6,3,0,-999
7,6,4,6.88,89.29
7,6,5,81.51,80.23
7,6,6,254.84,68.33
7,6,7,447.55,56.05
7,6,8,637.38,43.62
7,6,9,791.08,31.3
7,6,10,802.34,19.71
7,6,11,863.95,11.88
7,6,12,762,15.5
7,6,13,810.07,26.18
7,6,14,690.01,38.32
7,6,15,515.25,50.76
7,6,16,330.27,63.12
7,6,17,138.52,75.22
7,6,18,22.88,86.56
7,6,19,0,-999
7,6,20,0,-999
7,6,21,0,-999
7,6,22,0,-999
7,6,23,0,-999
7,7,0,0,-999
7,7,1,0,-999
7,7,2,0,-999
7,7,3,0,-999
7,7,4,6.81,89.33
7,7,5,71.95,80.32
7,7,6,207.79,68.41
7,7,7,374.41,56.13
7,7,8,544.77,43.7
7,7,9,665.8,31.38
7,7,10,769.83,19.81
7,7,11,862.55,11.98
7,7,12,797.55,15.56
7,7,13,826.7,26.2
7,7,14,721.7,38.34
7,7,15,555.99,50.77
7,7,16,365.38,63.14
7,7,17,170.96,75.24
7,7,18,26.82,86.59
7,7,19,0,-999
7,7,20,0,-999
7,7,21,0,-999
7,7,22,0,-999
7,7,23,0,-999
7,8,0,0,-999
7,8,1,0,-999
7,8,2,0,-999
7,8,3,0,-999
7,8,4,7.22,89.36
7,8,5,96.45,80.41
7,8,6,287.78,68.49
7,8,7,495.17,56.22
7,8,8,683.1,43.79
7,8,9,833.2,31.46
7,8,10,944.67,19.91
7,8,11,954.98,12.09
7,8,12,950.9,15.62
7,8,13,895.42,26.23
7,8,14,750.76,38.36
7,8,15,592.45,50.79
7,8,16,394.98,63.16
7,8,17,187.3,75.27
7,8,18,29.64,86.62
7,8,19,0,-999
7,8,20,0,-999
7,8,21,0,-999
7,8,22,0,-999
7,8,23,0,-999
7,9,0,0,-999
7,9,1,0,-999
7,9,2,0,-999
7,9,3,0,-999
7,9,4,7.58,89.39
7,9,5,108.2,80.51
7,9,6,305.55,68.58
7,9,7,513.06,56.3
7,9,8,700.02,43.87
7,9,9,848.04,31.55
7,9,10,920.75,20.01
7,9,11,953.71,12.22
7,9,12,909.6,15.7
7,9,13,854.02,26.27
7,9,14,722.51,38.38
7,9,15,569.45,50.81
7,9,16,380.42,63.19
7,9,17,179.53,75.3
7,9,18,29.44,86.65
7,9,19,0,-999
7,9,20,0,-999
7,9,21,0,-999
7,9,22,0,-999
7,9,23,0,-999
7,10,0,0,-999
7,10,1,0,-999
7,10,2,0,-999
7,10,3,0,-999
7,10,4,7.41,89.42
7,10,5,100.16,80.6
7,10,6,304.12,68.67
7,10,7,513.21,56.39
7,10,8,702.44,43.95
7,10,9,840.27,31.64
7,10,10,909.84,20.11
7,10,11,892.74,12.34
7,10,12,869.67,15.77
7,10,13,826.77,26.3
7,10,14,679.78,38.41
7,10,15,494.69,50.84
7,10,16,328.98,63.22
7,10,17,156.1,75.34
7,10,18,26.66,86.69
7,10,19,0,-999
7,10,20,0,-999
7,10,21,0,-999
7,10,22,0,-999
7,10,23,0,-999
7,11,0,0,-999
7,11,1,0,-999
7,11,2,0,-999
7,11,3,0,-999
7,11,4,0,-999
7,11,5,104.61,80.15
7,11,6,284.91,68.77
7,11,7,492.05,56.48
7,11,8,675.85,44.04
7,11,9,826.01,31.73
7,11,10,913.13,20.22
7,11,11,938.34,12.47
7,11,12,938.82,15.85
7,11,13,876.94,26.35
7,11,14,730.54,38.44
7,11,15,566.08,50.87
7,11,16,376.07,63.26
7,11,17,171.48,75.38
7,11,18,28.34,86.73
7,11,19,0,-999
7,11,20,0,-999
7,11,21,0,-999
7,11,22,0,-999
7,11,23,0,-999
7,12,0,0,-999
7,12,1,0,-999
7,12,2,0,-999
7,12,3,0,-999
7,12,4,0,-999
7,12,5,94.93,80.28
7,12,6,279.16,68.85
7,12,7,484.42,56.56
7,12,8,669.8,44.12
7,12,9,832.16,31.82
7,12,10,918.06,20.33
7,12,11,925.32,12.61
7,12,12,923.6,15.94
7,12,13,868.01,26.4
7,12,14,736.91,38.48
7,12,15,577.63,50.91
7,12,16,377.05,63.3
7,12,17,178.41,75.43
7,12,18,28.52,86.77
7,12,19,0,-999
7,12,20,0,-999
7,12,21,0,-999
7,12,22,0,-999
7,12,23,0,-999
7,13,0,0,-999
7,13,1,0,-999
7,13,2,0,-999
7,13,3,0,-999
7,13,4,0,-999
7,13,5,98.34,80.41
7,13,6,268.85,68.95
7,13,7,469.7,56.66
7,13,8,652.89,44.22
7,13,9,822.4,31.91
7,13,10,915.43,20.44
7,13,11,920.54,12.75
7,13,12,922.17,16.03
7,13,13,834.37,26.45
7,13,14,695.26,38.52
7,13,15,528.59,50.95
7,13,16,360.25,63.34
7,13,17,171.91,75.48
7,13,18,28.52,86.81
7,13,19,0,-999
7,13,20,0,-999
7,13,21,0,-999
7,13,22,0,-999
7,13,23,0,-999
7,14,0,0,-999
7,14,1,0,-999
7,14,2,0,-999
7,14,3,0,-999
7,14,4,0,-999
7,14,5,100.4,80.55
7,14,6,284.09,69.05
7,14,7,490.12,56.74
7,14,8,681.21,44.3
7,14,9,846.83,32.02
7,14,10,915.52,20.55
7,14,11,936.07,12.9
7,14,12,946.92,16.13
7,14,13,886.94,26.52
7,14,14,750.04,38.57
7,14,15,589.09,50.99
7,14,16,389.8,63.39
7,14,17,184.74,75.54
7,14,18,27.31,86.87
7,14,19,0,-999
7,14,20,0,-999
7,14,21,0,-999
7,14,22,0,-999
7,14,23,0,-999
7,15,0,0,-999
7,15,1,0,-999
7,15,2,0,-999
7,15,3,0,-999
7,15,4,0,-999
7,15,5,103.72,80.68
7,15,6,275.47,69.14
7,15,7,492.01,56.84
7,15,8,690.81,44.4
7,15,9,853.16,32.11
7,15,10,939.44,20.67
7,15,11,945.63,13.05
7,15,12,948.59,16.24
7,15,13,879.36,26.58
7,15,14,746.03,38.62
7,15,15,585.77,51.04
7,15,16,384.48,63.45
7,15,17,181.29,75.6
7,15,18,28.2,86.91
7,15,19,0,-999
7,15,20,0,-999
7,15,21,0,-999
7,15,22,0,-999
7,15,23,0,-999
7,16,0,0,-999
7,16,1,0,-999
7,16,2,0,-999
7,16,3,0,-999
7,16,4,0,-999
7,16,5,93.09,80.82
7,16,6,295.38,69.24
7,16,7,502.9,56.93
7,16,8,696.02,44.49
7,16,9,852.54,32.21
7,16,10,951.27,20.8
7,16,11,977.79,13.21
7,16,12,887.48,16.36
7,16,13,885.2,26.66
7,16,14,737.61,38.68
7,16,15,568.73,51.09
7,16,16,361.16,63.5
7,16,17,166.34,75.67
7,16,18,27.06,86.97
7,16,19,0,-999
7,16,20,0,-999
7,16,21,0,-999
7,16,22,0,-999
7,16,23,0,-999
7,17,0,0,-999
7,17,1,0,-999
7,17,2,0,-999
7,17,3,0,-999
7,17,4,0,-999
7,17,5,98.58,80.96
7,17,6,288.6,69.34
7,17,7,505.78,57.02
7,17,8,705.7,44.59
7,17,9,870.75,32.31
7,17,10,966.98,20.92
7,17,11,972.27,13.38
7,17,12,973.03,16.48
7,17,13,915.78,26.73
7,17,14,780.12,38.74
7,17,15,615.49,51.16
7,17,16,407.66,63.56
7,17,17,188.91,75.74
7,17,18,27.07,87.03
7,17,19,0,-999
7,17,20,0,-999
7,17,21,0,-999
7,17,22,0,-999
7,17,23,0,-999
7,18,0,0,-999
7,18,1,0,-999
7,18,2,0,-999
7,18,3,0,-999
7,18,4,0,-999
7,18,5,96.54,81.09
7,18,6,286.13,69.44
7,18,7,510.66,57.12
7,18,8,712.77,44.68
7,18,9,866.3,32.41
7,18,10,961,21.05
7,18,11,994.61,13.55
7,18,12,986.38,16.61
7,18,13,924.12,26.81
7,18,14,795.55,38.8
7,18,15,625.08,51.22
7,18,16,415.88,63.63
7,18,17,197.61,75.82
7,18,18,28.36,87.09
7,18,19,0,-999
7,18,20,0,-999
7,18,21,0,-999
7,18,22,0,-999
7,18,23,0,-999
7,19,0,0,-999
7,19,1,0,-999
7,19,2,0,-999
7,19,3,0,-999
7,19,4,0,-999
7,19,5,96.77,81.23
7,19,6,275.03,69.55
7,19,7,493.23,57.22
7,19,8,692.77,44.77
7,19,9,852.27,32.52
7,19,10,947.02,21.18
7,19,11,966.09,13.72
7,19,12,953.15,16.74
7,19,13,891.18,26.91
7,19,14,756.2,38.88
7,19,15,587.44,51.29
7,19,16,380.95,63.71
7,19,17,176.59,75.9
7,19,18,23.77,87.16
7,19,19,0,-999
7,19,20,0,-999
7,19,21,0,-999
7,19,22,0,-999
7,19,23,0,-999
7,20,0,0,-999
7,20,1,0,-999
7,20,2,0,-999
7,20,3,0,-999
7,20,4,0,-999
7,20,5,81.95,81.38
7,20,6,239.8,69.65
7,20,7,456.91,57.31
7,20,8,654.06,44.88
7,20,9,820.24,32.62
7,20,10,919.24,21.31
7,20,11,953.18,13.9
7,20,12,941.02,16.89
7,20,13,878.88,27
7,20,14,737.91,38.96
7,20,15,575.73,51.37
7,20,16,372.11,63.79
7,20,17,167.77,75.98
7,20,18,22.72,87.23
7,20,19,0,-999
7,20,20,0,-999
7,20,21,0,-999
7,20,22,0,-999
7,20,23,0,-999
7,21,0,0,-999
7,21,1,0,-999
7,21,2,0,-999
7,21,3,0,-999
7,21,4,0,-999
7,21,5,85.39,81.52
7,21,6,275.86,69.75
7,21,7,494.83,57.41
7,21,8,692.01,44.98
7,21,9,845.98,32.73
7,21,10,944.12,21.45
7,21,11,964.62,14.09
7,21,12,961.18,17.04
7,21,13,901.09,27.1
7,21,14,770.97,39.04
7,21,15,609.17,51.45
7,21,16,406.35,63.87
7,21,17,192.12,76.08
7,21,18,25.66,87.3
7,21,19,0,-999
7,21,20,0,-999
7,21,21,0,-999
7,21,22,0,-999
7,21,23,0,-999
7,22,0,0,-999
7,22,1,0,-999
7,22,2,0,-999
7,22,3,0,-999
7,22,4,0,-999
7,22,5,86.77,81.66
7,22,6,269.22,69.86
7,22,7,486.01,57.52
7,22,8,678.7,45.07
7,22,9,833.73,32.84
7,22,10,933.89,21.59
7,22,11,962.07,14.27
7,22,12,946.57,17.19
7,22,13,888.73,27.21
7,22,14,756.58,39.13
7,22,15,590.83,51.53
7,22,16,387.62,63.95
7,22,17,178.25,76.17
7,22,18,23.29,87.37
7,22,19,0,-999
7,22,20,0,-999
7,22,21,0,-999
7,22,22,0,-999
7,22,23,0,-999
7,23,0,0,-999
7,23,1,0,-999
7,23,2,0,-999
7,23,3,0,-999
7,23,4,0,-999
7,23,5,84.84,81.8
7,23,6,285.72,69.96
7,23,7,506.52,57.62
7,23,8,699.12,45.17
7,23,9,856.16,32.95
7,23,10,943.5,21.73
7,23,11,962.88,14.47
7,23,12,930.41,17.35
7,23,13,875.22,27.32
7,23,14,743.65,39.23
7,23,15,567.65,51.62
7,23,16,378.03,64.05
7,23,17,170.11,76.27
7,23,18,22.04,87.45
7,23,19,0,-999
7,23,20,0,-999
7,23,21,0,-999
7,23,22,0,-999
7,23,23,0,-999
7,24,0,0,-999
7,24,1,0,-999
7,24,2,0,-999
7,24,3,0,-999
7,24,4,0,-999
7,24,5,70.78,81.94
7,24,6,275.79,70.07
7,24,7,490.98,57.72
7,24,8,691.61,45.28
7,24,9,852.4,33.07
7,24,10,947.59,21.88
7,24,11,992.45,14.67
7,24,12,964.8,17.52
7,24,13,896.2,27.44
7,24,14,760.38,39.32
7,24,15,589.34,51.71
7,24,16,389.64,64.15
7,24,17,179.35,76.38
7,24,18,22.96,87.52
7,24,19,0,-999
7,24,20,0,-999
7,24,21,0,-999
7,24,22,0,-999
7,24,23,0,-999
7,25,0,0,-999
7,25,1,0,-999
7,25,2,0,-999
7,25,3,0,-999
7,25,4,0,-999
7,25,5,85.41,82.08
7,25,6,269.91,70.18
7,25,7,469.9,57.82
7,25,8,681.59,45.38
7,25,9,839.37,33.19
7,25,10,938.73,22.02
7,25,11,984.1,14.88
7,25,12,965.55,17.7
7,25,13,914.94,27.56
7,25,14,782.78,39.43
7,25,15,612.62,51.81
7,25,16,405.79,64.25
7,25,17,186.76,76.49
7,25,18,22.91,87.6
7,25,19,0,-999
7,25,20,0,-999
7,25,21,0,-999
7,25,22,0,-999
7,25,23,0,-999
7,26,0,0,-999
7,26,1,0,-999
7,26,2,0,-999
7,26,3,0,-999
7,26,4,0,-999
7,26,5,77.75,82.22
7,26,6,273.91,70.29
7,26,7,480.6,57.92
7,26,8,683.31,45.48
7,26,9,842.87,33.3
7,26,10,937.59,22.18
7,26,11,950.98,15.09
7,26,12,931.91,17.88
7,26,13,859.55,27.7
7,26,14,723.19,39.54
7,26,15,544.14,51.91
7,26,16,335.96,64.36
7,26,17,136.98,76.61
7,26,18,16.9,87.68
7,26,19,0,-999
7,26,20,0,-999
7,26,21,0,-999
7,26,22,0,-999
7,26,23,0,-999
7,27,0,0,-999
7,27,1,0,-999
7,27,2,0,-999
7,27,3,0,-999
7,27,4,0,-999
7,27,5,60.23,82.36
7,27,6,215.09,70.4
7,27,7,402.76,58.03
7,27,8,588.43,45.59
7,27,9,716.75,33.42
7,27,10,791.23,22.34
7,27,11,876.73,15.3
7,27,12,801.03,18.07
7,27,13,774.52,27.84
7,27,14,660.14,39.66
7,27,15,498.75,52.02
7,27,16,298.32,64.47
7,27,17,125.43,76.73
7,27,18,16.02,87.77
7,27,19,0,-999
7,27,20,0,-999
7,27,21,0,-999
7,27,22,0,-999
7,27,23,0,-999
7,28,0,0,-999
7,28,1,0,-999
7,28,2,0,-999
7,28,3,0,-999
7,28,4,0,-999
7,28,5,57.71,82.5
7,28,6,217.75,70.51
7,28,7,405.34,58.13
7,28,8,590.34,45.7
7,28,9,775.2,33.54
7,28,10,866.41,22.49
7,28,11,871.85,15.52
7,28,12,861.12,18.27
7,28,13,802.12,27.98
7,28,14,671.21,39.77
7,28,15,500.21,52.14
7,28,16,305.09,64.59
7,28,17,121.65,76.86
7,28,18,15.53,87.84
7,28,19,0,-999
7,28,20,0,-999
7,28,21,0,-999
7,28,22,0,-999
7,28,23,0,-999
7,29,0,0,-999
7,29,1,0,-999
7,29,2,0,-999
7,29,3,0,-999
7,29,4,0,-999
7,29,5,55.77,82.64
7,29,6,216.39,70.62
7,29,7,408.79,58.24
7,29,8,590.29,45.8
7,29,9,751.25,33.66
7,29,10,870.04,22.66
7,29,11,890.84,15.74
7,29,12,896.07,18.46
7,29,13,820.07,28.12
7,29,14,689.21,39.9
7,29,15,523.97,52.27
7,29,16,323.13,64.71
7,29,17,130.55,76.98
7,29,18,15.39,87.93
7,29,19,0,-999
7,29,20,0,-999
7,29,21,0,-999
7,29,22,0,-999
7,29,23,0,-999
7,30,0,0,-999
7,30,1,0,-999
7,30,2,0,-999
7,30,3,0,-999
7,30,4,0,-999
7,30,5,58.9,82.78
7,30,6,232.55,70.73
7,30,7,423.56,58.35
7,30,8,624.73,45.91
7,30,9,796.92,33.79
7,30,10,931.12,22.82
7,30,11,979.11,15.98
7,30,12,929.66,18.67
7,30,13,865.19,28.28
7,30,14,739.58,40.03
7,30,15,569,52.39
7,30,16,366.94,64.84
7,30,17,160.26,77.12
7,30,18,17.23,88.02
7,30,19,0,-999
7,30,20,0,-999
7,30,21,0,-999
7,30,22,0,-999
7,30,23,0,-999
7,31,0,0,-999
7,31,1,0,-999
7,31,2,0,-999
7,31,3,0,-999
7,31,4,0,-999
7,31,5,72.38,82.91
7,31,6,268.24,70.85
7,31,7,482.03,58.45
7,31,8,686.51,46.03
7,31,9,842.41,33.91
7,31,10,936.95,22.98
7,31,11,962.31,16.2
7,31,12,953.75,18.88
7,31,13,900.51,28.45
7,31,14,763.84,40.17
7,31,15,596.79,52.52
7,31,16,378.92,64.97
7,31,17,164.66,77.27
7,31,18,15.91,88.1
7,31,19,0,-999
7,31,20,0,-999
7,31,21,0,-999
7,31,22,0,-999
7,31,23,0,-999
8,1,0,0,-999
8,1,1,0,-999
8,1,2,0,-999
8,1,3,0,-999
8,1,4,0,-999
8,1,5,68.51,83.05
8,1,6,243.83,70.96
8,1,7,440.65,58.56
8,1,8,655.05,46.14
8,1,9,822.97,34.04
8,1,10,923.78,23.16
8,1,11,963.84,16.45
8,1,12,950.75,19.1
8,1,13,890.16,28.61
8,1,14,760.34,40.31
8,1,15,584.05,52.66
8,1,16,378.71,65.11
8,1,17,164.24,77.41
8,1,18,15.91,88.19
8,1,19,0,-999
8,1,20,0,-999
8,1,21,0,-999
8,1,22,0,-999
8,1,23,0,-999
8,2,0,0,-999
8,2,1,0,-999
8,2,2,0,-999
8,2,3,0,-999
8,2,4,0,-999
8,2,5,60.98,83.19
8,2,6,246.24,71.08
8,2,7,447.05,58.67
8,2,8,658.32,46.25
8,2,9,826.06,34.17
8,2,10,928.94,23.34
8,2,11,947.03,16.69
8,2,12,934.38,19.33
8,2,13,871.09,28.79
8,2,14,729.46,40.46
8,2,15,557.91,52.8
8,2,16,358.15,65.25
8,2,17,155.87,77.56
8,2,18,14.73,88.28
8,2,19,0,-999
8,2,20,0,-999
8,2,21,0,-999
8,2,22,0,-999
8,2,23,0,-999
8,3,0,0,-999
8,3,1,0,-999
8,3,2,0,-999
8,3,3,0,-999
8,3,4,0,-999
8,3,5,66.05,83.33
8,3,6,231.8,71.19
8,3,7,413.27,58.78
8,3,8,631.74,46.37
8,3,9,805.46,34.3
8,3,10,920.77,23.51
8,3,11,944.55,16.94
8,3,12,932.62,19.56
8,3,13,833.15,28.97
8,3,14,704.54,40.62
8,3,15,526.53,52.94
8,3,16,333.69,65.4
8,3,17,143.34,77.71
8,3,18,13.41,88.37
8,3,19,0,-999
8,3,20,0,-999
8,3,21,0,-999
8,3,22,0,-999
8,3,23,0,-999
8,4,0,0,-999
8,4,1,0,-999
8,4,2,0,-999
8,4,3,0,-999
8,4,4,0,-999
8,4,5,57.95,83.46
8,4,6,203.4,71.3
8,4,7,401.2,58.9
8,4,8,588.35,46.48
8,4,9,767.45,34.44
8,4,10,885.56,23.7
8,4,11,909.18,17.19
8,4,12,891.29,19.8
8,4,13,833.71,29.16
8,4,14,691.1,40.78
8,4,15,516.73,53.09
8,4,16,320.92,65.55
8,4,17,131.81,77.88
8,4,18,12.06,88.45
8,4,19,0,-999
8,4,20,0,-999
8,4,21,0,-999
8,4,22,0,-999
8,4,23,0,-999
8,5,0,0,-999
8,5,1,0,-999
8,5,2,0,-999
8,5,3,0,-999
8,5,4,0,-999
8,5,5,55.78,83.59
8,5,6,222.86,71.42
8,5,7,415.21,59.01
8,5,8,622.37,46.59
8,5,9,801.09,34.58
8,5,10,903.41,23.88
8,5,11,945.18,17.45
8,5,12,934.34,20.05
8,5,13,857.23,29.34
8,5,14,730.39,40.95
8,5,15,556.5,53.24
8,5,16,352.98,65.7
8,5,17,145.96,78.04
8,5,18,12,88.54
8,5,19,0,-999
8,5,20,0,-999
8,5,21,0,-999
8,5,22,0,-999
8,5,23,0,-999
8,6,0,0,-999
8,6,1,0,-999
8,6,2,0,-999
8,6,3,0,-999
8,6,4,0,-999
8,6,5,60.22,83.73
8,6,6,230.02,71.54
8,6,7,443.19,59.12
8,6,8,634.3,46.71
8,6,9,820.2,34.71
8,6,10,914.36,24.06
8,6,11,903.85,17.71
8,6,12,901.79,20.3
8,6,13,853.79,29.55
8,6,14,727.34,41.12
8,6,15,558.09,53.41
8,6,16,348.45,65.87
8,6,17,145.96,78.21
8,6,18,11.88,88.62
8,6,19,0,-999
8,6,20,0,-999
8,6,21,0,-999
8,6,22,0,-999
8,6,23,0,-999
8,7,0,0,-999
8,7,1,0,-999
8,7,2,0,-999
8,7,3,0,-999
8,7,4,0,-999
8,7,5,60.98,83.86
8,7,6,235.73,71.66
8,7,7,429.44,59.23
8,7,8,660,46.84
8,7,9,830.35,34.85
8,7,10,928.46,24.26
8,7,11,943.88,17.98
8,7,12,925.48,20.55
8,7,13,837.3,29.75
8,7,14,707.4,41.29
8,7,15,550.87,53.57
8,7,16,350.95,66.03
8,7,17,144.11,78.38
8,7,18,10.92,88.72
8,7,19,0,-999
8,7,20,0,-999
8,7,21,0,-999
8,7,22,0,-999
8,7,23,0,-999
8,8,0,0,-999
8,8,1,0,-999
8,8,2,0,-999
8,8,3,0,-999
8,8,4,0,-999
8,8,5,56.3,83.99
8,8,6,211.11,71.77
8,8,7,381.37,59.34
8,8,8,613.94,46.95
8,8,9,803.23,34.99
8,8,10,919.57,24.45
8,8,11,951.69,18.24
8,8,12,924.93,20.81
8,8,13,848.09,29.96
8,8,14,655.73,41.47
8,8,15,526.76,53.74
8,8,16,328.87,66.2
8,8,17,126.33,78.56
8,8,18,10.16,88.8
8,8,19,0,-999
8,8,20,0,-999
8,8,21,0,-999
8,8,22,0,-999
8,8,23,0,-999
8,9,0,0,-999
8,9,1,0,-999
8,9,2,0,-999
8,9,3,0,-999
8,9,4,0,-999
8,9,5,55.21,84.12
8,9,6,233.03,71.89
8,9,7,432.09,59.46
8,9,8,618.52,47.07
8,9,9,778.2,35.14
8,9,10,826.47,24.65
8,9,11,934.32,18.52
8,9,12,906,21.08
8,9,13,857.77,30.17
8,9,14,685.58,41.66
8,9,15,491.43,53.92
8,9,16,291.2,66.38
8,9,17,104.47,78.74
8,9,18,8.91,88.88
8,9,19,0,-999
8,9,20,0,-999
8,9,21,0,-999
8,9,22,0,-999
8,9,23,0,-999
8,10,0,0,-999
8,10,1,0,-999
8,10,2,0,-999
8,10,3,0,-999
8,10,4,0,-999
8,10,5,46.25,84.24
8,10,6,205.55,72.01
8,10,7,411.96,59.58
8,10,8,599.64,47.2
8,10,9,742.05,35.29
8,10,10,810.96,24.85
8,10,11,866.44,18.8
8,10,12,845.81,21.35
8,10,13,758.93,30.39
8,10,14,653.69,41.85
8,10,15,485.46,54.1
8,10,16,292.78,66.56
8,10,17,111.11,78.93
8,10,18,8.73,88.97
8,10,19,0,-999
8,10,20,0,-999
8,10,21,0,-999
8,10,22,0,-999
8,10,23,0,-999
8,11,0,0,-999
8,11,1,0,-999
8,11,2,0,-999
8,11,3,0,-999
8,11,4,0,-999
8,11,5,53.64,84.38
8,11,6,219.61,72.13
8,11,7,386.73,59.69
8,11,8,599.52,47.32
8,11,9,762.92,35.44
8,11,10,827.62,25.05
8,11,11,857.78,19.08
8,11,12,862.13,21.62
8,11,13,804.07,30.62
8,11,14,638.9,42.05
8,11,15,469.32,54.28
8,11,16,284.47,66.74
8,11,17,103.46,79.12
8,11,18,7.3,89.05
8,11,19,0,-999
8,11,20,0,-999
8,11,21,0,-999
8,11,22,0,-999
8,11,23,0,-999
8,12,0,0,-999
8,12,1,0,-999
8,12,2,0,-999
8,12,3,0,-999
8,12,4,0,-999
8,12,5,47.35,84.5
8,12,6,208.14,72.25
8,12,7,412.89,59.8
8,12,8,595.87,47.45
8,12,9,766.05,35.59
8,12,10,853.97,25.27
8,12,11,893.62,19.37
8,12,12,842.23,21.91
8,12,13,805.57,30.85
8,12,14,651.73,42.25
8,12,15,472.48,54.48
8,12,16,281.73,66.93
8,12,17,106.88,79.31
8,12,18,7.26,89.13
8,12,19,0,-999
8,12,20,0,-999
8,12,21,0,-999
8,12,22,0,-999
8,12,23,0,-999
8,13,0,0,-999
8,13,1,0,-999
8,13,2,0,-999
8,13,3,0,-999
8,13,4,0,-999
8,13,5,46.64,84.62
8,13,6,210.95,72.37
8,13,7,401.83,59.92
8,13,8,616,47.57
8,13,9,795.21,35.74
8,13,10,885.5,25.48
8,13,11,903.48,19.66
8,13,12,889.51,22.2
8,13,13,817.41,31.09
8,13,14,683.08,42.45
8,13,15,516.69,54.67
8,13,16,313.88,67.12
8,13,17,116.29,79.52
8,13,18,7.32,89.2
8,13,19,0,-999
8,13,20,0,-999
8,13,21,0,-999
8,13,22,0,-999
8,13,23,0,-999
8,14,0,0,-999
8,14,1,0,-999
8,14,2,0,-999
8,14,3,0,-999
8,14,4,0,-999
8,14,5,49.67,84.74
8,14,6,220.57,72.49
8,14,7,426.81,60.05
8,14,8,626.21,47.7
8,14,9,797.86,35.9
8,14,10,899.88,25.69
8,14,11,922.52,19.95
8,14,12,909.98,22.48
8,14,13,831.75,31.34
8,14,14,695.78,42.67
8,14,15,522.02,54.87
8,14,16,318.16,67.32
8,14,17,116.55,79.72
8,14,18,7.39,89.28
8,14,19,0,-999
8,14,20,0,-999
8,14,21,0,-999
8,14,22,0,-999
8,14,23,0,-999
8,15,0,0,-999
8,15,1,0,-999
8,15,2,0,-999
8,15,3,0,-999
8,15,4,0,-999
8,15,5,48.03,84.87
8,15,6,226,72.61
8,15,7,433.82,60.16
8,15,8,637.2,47.83
8,15,9,808.7,36.05
8,15,10,906.48,25.91
8,15,11,920.39,20.25
8,15,12,925.05,22.78
8,15,13,851.29,31.59
8,15,14,720.67,42.89
8,15,15,547.77,55.07
8,15,16,338.21,67.52
8,15,17,123.84,79.93
8,15,18,7.72,89.35
8,15,19,0,-999
8,15,20,0,-999
8,15,21,0,-999
8,15,22,0,-999
8,15,23,0,-999
8,16,0,0,-999
8,16,1,0,-999
8,16,2,0,-999
8,16,3,0,-999
8,16,4,0,-999
8,16,5,53.46,84.98
8,16,6,242.57,72.73
8,16,7,464.8,60.28
8,16,8,676.84,47.96
8,16,9,840.69,36.21
8,16,10,940.29,26.13
8,16,11,954.2,20.55
8,16,12,935.62,23.09
8,16,13,895.23,31.84
8,16,14,746.2,43.11
8,16,15,566.66,55.28
8,16,16,346,67.73
8,16,17,123.33,80.14
8,16,18,7.69,89.42
8,16,19,0,-999
8,16,20,0,-999
8,16,21,0,-999
8,16,22,0,-999
8,16,23,0,-999
8,17,0,0,-999
8,17,1,0,-999
8,17,2,0,-999
8,17,3,0,-999
8,17,4,0,-999
8,17,5,50.16,85.1
8,17,6,228.75,72.85
8,17,7,447.41,60.41
8,17,8,653.67,48.09
8,17,9,822.23,36.38
8,17,10,930.61,26.36
8,17,11,954.48,20.85
8,17,12,938.22,23.39
8,17,13,867.44,32.09
8,17,14,736.89,43.34
8,17,15,556.21,55.49
8,17,16,341.52,67.95
8,17,17,131.16,79.84
8,17,18,0,-999
8,17,19,0,-999
8,17,20,0,-999
8,17,21,0,-999
8,17,22,0,-999
8,17,23,0,-999
8,18,0,0,-999
8,18,1,0,-999
8,18,2,0,-999
8,18,3,0,-999
8,18,4,0,-999
8,18,5,48.42,85.22
8,18,6,222.4,72.98
